"spp","ID","Nucleotide_diversity","TajimasD","D_pvalue","R2","R2_pvalue","Latitude","Longitude","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","trend.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","Nperiodes","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","Name","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Extent","NtempUnits","LogNtempUnits","Grain","ContinuousGrain","Quality","PrAb","StartF","ExtentF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","shift_sign","shift_vel_sign","lag","lag2","lag3","overlap_SA","dist_cent","dist_N","dist_S","dist_edge"
"Aix sponsa","A122_P1",0.000688732171205524,-5.12617976840549,2.95680299321939e-07,0.189036804829766,0.709278350515464,29.48,-93.18,"Aix sponsa","A122","P1","LAT","O","59.7",1.4925,"km/year",40,1.960697262,NA,0.032847926,1966,2005,"CONTINUOUS","PROCESSED","no",40,290,"large","abundance-based",7.00895970444946,"vertebrate","N",1.4925,1.960697262,"pos","A122_P1","NationalAudubonSociety_2009","n/a",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,40,3.68887945411394,"large",3,"RESURVEYED","abundance","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S4369","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"pos","pospos",0.468197262,0.468197262,0.468197262,1,1557072.95416737,2215364.70696528,1290094.19501552,2078173.46055554
"Aix sponsa","A162_P1",0.000688732171205524,-5.12617976840549,2.95680299321939e-07,0.189036804829766,0.709278350515464,29.48,-93.18,"Aix sponsa","A162","P1","LAT","O","0.45",2.17809782608696,"km/year",23,1.477767272,NA,0.023557408,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",2,277,"moderate","abundance-based",5.30691442124485,"vertebrate","N",2.17809782608696,1.477767272,"pos","A162_P1","Hovick_al_2016_BC","10.1007/s10531-016-1053-6",-100.02659,40.50261,1889961.86,2430.05,4349.25,0,4349.25,1125.8,2430.05,2,0.693147180559945,"moderate",2,"RAW","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S15486","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aix","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,"pos","pospos",-0.70033055408696,-0.70033055408696,0,0,1372219.51380255,2215364.70696528,1290094.19501552,1440956.87313061
"Ajuga reptans","A19_P1",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A19","P1","LAT","O","1.9",-0.0985446005747046,"km/year",18,0.695419389,NA,0.034340809,1986,2003,"TWO","PROCESSED","yes",2,779,"moderate","occurrence-based",2.63474214687754,"vascular.plant","N",0.0985446005747046,0.695419389,"pos","A19_P1","Groom_2013_PeerJ","10.7717/peerj.77",-1.88288,51.85137,106862.2,361.26,1028.23,0,1028.23,109.56,361.26,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S16688","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-1.88288026,51.851366,-4.34907139352993,53.4247148280269,-5.13872547330192,49.9286610844416,"neg","negpos",0.793963989574705,0.695419389,0,0,3465505.42914054,3695755.04509151,3580045.99981905,3472578.35971494
"Ajuga reptans","A19_P2",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A19","P2","LAT","O","20",0.942275662396029,"km/year",18,0.495907411,NA,0.0358399,1986,2003,"TWO","PROCESSED","yes",2,594,"moderate","occurrence-based",2.85578203615244,"vascular.plant","N",0.942275662396029,0.495907411,"pos","A19_P2","Groom_2013_PeerJ","10.7717/peerj.77",-3.19002,55.70902,121647.47,603.13,1749,0,1749,190.13,603.13,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S17293","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-3.19001868,55.70902102,-3.27800866177029,58.7086582217996,-0.317195241866898,52.6627665249552,"pos","pospos",-0.446368251396029,-0.446368251396029,0,0,3759188.8965232,3695755.04509151,3580045.99981905,3770592.89848692
"Ajuga reptans","A19_P3",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A19","P3","LAT","O","11.6",0.616285287176178,"km/year",18,0.369840253,NA,0.026571993,1986,2003,"TWO","PROCESSED","yes",2,519,"moderate","occurrence-based",1.03217415890488,"vascular.plant","N",0.616285287176178,0.369840253,"pos","A19_P3","Groom_2013_PeerJ","10.7717/peerj.77",-3.77083,52.343,21287.3,210.91,1028.23,0,1028.23,192.44,210.91,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S17898","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-3.77082912,52.34300321,-4.43638214811762,53.4308251250795,-3.43630857388155,51.3776322202508,"pos","pospos",-0.246445034176178,-0.246445034176178,0,0,3605393.55039807,3695755.04509151,3580045.99981905,3617276.43255296
"Ajuga reptans","A19_P4",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A19","P4","LAT","O","5.4",-0.299269215077947,"km/year",18,0.063615115,NA,0.036366382,1986,2003,"TWO","PROCESSED","yes",2,631,"moderate","occurrence-based",2.40533068241038,"vascular.plant","N",0.299269215077947,0.063615115,"pos","A19_P4","Groom_2013_PeerJ","10.7717/peerj.77",-4.16498,56.68488,75614.52,398.56,1749,0,1749,232.32,398.56,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S18470","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-4.16498123,56.68488371,-3.31112524283566,58.6619751284495,-4.88637670002464,54.6308605649631,"neg","negpos",0.362884330077947,0.063615115,0,0,3868585.12841508,3695755.04509151,3580045.99981905,3870007.06472776
"Ajuga reptans","A243_P1",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A243","P1","ELE","LE","2.732310237",2.732310237,"m/year",21,0.408644090032211,5.89618115342723,0.0320405078970866,1989,2009,"CONTINUOUS","OPPORTUNISTIC","yes",21,1334,"small","occurrence-based",-2.98573966159586,"vascular.plant","N",2.732310237,5.89618115342723,"pos","A243_P1","Dainese_al_2017_NCC","10.1038/nclimate3337",10.86565,45.7178,437.01,32.19,2057.39,33.45,2090.85,1425.5,2057.39,21,3.04452243772342,"small",1,"RAW","occurrence","(1.99e+03,2.01e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","(277,1.33e+03]","S22074","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,"pos","pospos",3.16387091642723,3.16387091642723,3.16387091642723,0,2310535.39757313,3695755.04509151,3580045.99981905,2315564.27110202
"Ajuga reptans","A32_P1",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A32","P1","LAT","LE","0.084090333",0.191048088188265,"km/year",49,0.078703254,NA,0.004048154,1945,1993,"TWO","PROCESSED","yes",2,244,"large","occurrence-based",3.46124968914975,"vascular.plant","N",0.191048088188265,0.078703254,"pos","A32_P1","Amano_al_2014_PRSB","0.1098/rspb.2013.3017",-2.66429,54.14455,231509.29,1088.73,1749,0,1749,151.91,1088.73,2,0.693147180559945,"large",3,"RESURVEYED","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(31.3,62.4]","(99,277]","S24468","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-2.66431591,54.14455225,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"pos","pospos",-0.112344834188265,-0.112344834188265,0,0,3638733.95159699,3695755.04509151,3580045.99981905,3679458.77316401
"Ajuga reptans","A32_P1",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A32","P1","LAT","O","0.095758275",0.217556938048469,"km/year",49,0.078703254,NA,0.004048154,1945,1993,"TWO","PROCESSED","yes",2,244,"large","occurrence-based",3.46124968914975,"vascular.plant","N",0.217556938048469,0.078703254,"pos","A32_P1","Amano_al_2014_PRSB","0.1098/rspb.2013.3017",-2.66429,54.14455,231509.29,1088.73,1749,0,1749,151.91,1088.73,2,0.693147180559945,"large",3,"RESURVEYED","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(31.3,62.4]","(99,277]","S24377","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-2.66431591,54.14455225,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"pos","pospos",-0.138853684048469,-0.138853684048469,0,0,3638733.95159699,3695755.04509151,3580045.99981905,3679458.77316401
"Ajuga reptans","A32_P1",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A32","P1","LAT","TE","-2.51e-05",-5.70256632653061e-05,"km/year",49,0.078703254,NA,0.004048154,1945,1993,"TWO","PROCESSED","yes",2,244,"large","occurrence-based",3.46124968914975,"vascular.plant","N",5.70256632653061e-05,0.078703254,"pos","A32_P1","Amano_al_2014_PRSB","0.1098/rspb.2013.3017",-2.66429,54.14455,231509.29,1088.73,1749,0,1749,151.91,1088.73,2,0.693147180559945,"large",3,"RESURVEYED","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(31.3,62.4]","(99,277]","S24265","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",-2.66431591,54.14455225,-0.88300926946215,60.8468823768203,-5.23062578305343,49.9531228302545,"neg","negpos",0.0787602796632653,0.078703254,0,0,3638733.95159699,3695755.04509151,3580045.99981905,3679458.77316401
"Ajuga reptans","A34_P1",0.00298782783141268,-4.06976910654292,4.70597535680669e-05,0.0699275158268192,0,31.2,30.02,"Ajuga reptans","A34","P1","ELE","LE","76",0.727272727272727,"m/year",104.5,0.122997677,2.83193216,0.015395825,1903,2006.5,"TWO","OPPORTUNISTIC","no",2,654,"small","occurrence-based",-4.9140771206328,"vascular.plant","N",0.727272727272727,2.83193216,"pos","A34_P1","Bassler_al_2013_PLoSONE","10.1371/journal.pone.0065842",13.46224,48.91963,59.85,10.33,747.67,622.19,1369.86,1113.49,747.67,2,0.693147180559945,"small",1,"RAW","occurrence","[1.8e+03,1.94e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S25130","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Ajuga","Plant","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,"pos","pospos",2.10465943272727,2.10465943272727,2.10465943272727,0,2410630.21866301,3695755.04509151,3580045.99981905,2421394.44406164
"Alauda arvensis","A113_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A113","P1","LAT","O","-17.22",-0.478333333333333,"km/year",36,2.348406553,NA,0.038286526,1976,2011,NA,"PROCESSED","yes",4,94,"large","abundance-based",4.13364801313842,"vertebrate","N",0.478333333333333,2.348406553,"pos","A113_P1","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,4,1.38629436111989,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","[1,99]","S2279","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"neg","negpos",2.82673988633333,2.348406553,0,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
"Alauda arvensis","A113_P2",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A113","P2","LAT","O","42.895",3.89954545454545,"km/year",11,0.752779015,NA,0.011429417,1976,1986,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364801313842,"vertebrate","N",3.89954545454545,0.752779015,"pos","A113_P2","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","[1,99]","S2384","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",-3.14676643954545,-3.14676643954545,0,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
"Alauda arvensis","A113_P3",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A113","P3","LAT","O","-79.323",-7.9323,"km/year",10,6.929532468,NA,0.110924206,1986,1995,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364801313842,"vertebrate","N",7.9323,6.929532468,"pos","A113_P3","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","[1,99]","S2509","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"neg","negpos",14.861832468,6.929532468,0,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
"Alauda arvensis","A113_P4",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A113","P4","LAT","O","38.604",3.217,"km/year",12,1.394680951,NA,0.024876649,1995,2006,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364801313842,"vertebrate","N",3.217,1.394680951,"pos","A113_P4","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","[1,99]","S2636","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",-1.822319049,-1.822319049,0,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
"Alauda arvensis","A113_P5",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A113","P5","LAT","O","-4.291",-0.715166666666667,"km/year",6,5.460746766,NA,0.093511605,2006,2011,"TWO","PROCESSED","yes",2,94,"large","abundance-based",4.13364801313842,"vertebrate","N",0.715166666666667,5.460746766,"pos","A113_P5","Virkkala_Lehikoinen_2014_GCB","10.1111/gcb.12573",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","[1,99]","S2668","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"neg","negpos",6.17591343266667,5.460746766,0,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
"Alauda arvensis","A133_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A133","P1","ELE","O","-52",-4.72727272727273,"m/year",11,-0.441850014,11.19408802,0.061398805,1987,1997,"TWO","PROCESSED","no",2,51,"small","occurrence-based",-0.608120994759056,"vertebrate","N",4.72727272727273,11.19408802,"pos","A133_P1","Reif_Flousek_2012_Oikos","10.1111/j.1600-0706.2011.20008.x",15.68232,50.7369,4274.74,53.52,1361.6,178.44,1540.04,308.29,1361.6,2,0.693147180559945,"small",1,"BALANCED","occurrence","(1.99e+03,2.01e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S6997","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,"neg","negpos",15.9213607472727,11.19408802,0,0,17879791.1294722,16126730.555848,16991491.8053735,17906722.6054368
"Alauda arvensis","A133_P2",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A133","P2","ELE","O","130",11.8181818181818,"m/year",11,-0.512472566,11.8886333,0.065208338,1997,2007,"TWO","PROCESSED","no",2,51,"small","occurrence-based",-0.608120994759056,"vertebrate","N",11.8181818181818,11.8886333,"pos","A133_P2","Reif_Flousek_2012_Oikos","10.1111/j.1600-0706.2011.20008.x",15.68232,50.7369,4274.74,53.52,1361.6,178.44,1540.04,308.29,1361.6,2,0.693147180559945,"small",1,"BALANCED","occurrence","(1.99e+03,2.01e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S7029","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,"pos","pospos",0.0704514818181998,0.0704514818181998,0.0704514818181998,0,17879791.1294722,16126730.555848,16991491.8053735,17906722.6054368
"Alauda arvensis","A135_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A135","P1","LAT","O","-16209.93895",-1.47363081363636,"km/year",11,-0.470659048,-3.225667814,-0.012880877,2001,2011,"TWO","PROCESSED","yes",2,101,"moderate","abundance-based",4.36480723892521,"vertebrate","N",1.47363081363636,-0.470659048,"neg","A135_P1","Tayleur_al_2015_GEB","10.1111/geb.12308",16.74447,62.816,446026.13,1276.02,2014.18,0,2014.18,321.88,1276.02,2,0.693147180559945,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S8125","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,"neg","negneg",-1.00297176563636,-1.00297176563636,0,0,17036813.7082194,16126730.555848,16991491.8053735,17064079.9705053
"Alauda arvensis","A135_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A135","P1","ELE","O","-2.807936283",-0.255266934818182,"m/year",11,-0.470659048,-3.225667814,-0.012880877,2001,2011,"TWO","PROCESSED","yes",2,101,"moderate","abundance-based",4.36480723892521,"vertebrate","N",0.255266934818182,-3.225667814,"neg","A135_P1","Tayleur_al_2015_GEB","10.1111/geb.12308",16.74447,62.816,446026.13,1276.02,2014.18,0,2014.18,321.88,2014.18,2,0.693147180559945,"moderate",2,"BALANCED","abundance","(1.99e+03,2.01e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S8087","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,"neg","negneg",2.97040087918182,2.97040087918182,2.97040087918182,0,17036813.7082194,16126730.555848,16991491.8053735,17064079.9705053
"Alauda arvensis","A142_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A142","P1","ELE","O","4.6",4.6,"m/year",28,-0.275759937,6.362867786,0.034899893,1984,2011,"CONTINUOUS","PROCESSED","no",28,50,"small","abundance-based",-0.608120994759056,"vertebrate","N",4.6,6.362867786,"pos","A142_P1","Flousek_al_2015_PlosOne","10.1371/journal.pone.0139465",15.68232,50.7369,4274.74,53.52,1361.6,178.44,1540.04,308.29,1361.6,28,3.3322045101752,"small",1,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S9673","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",15.68232454,50.73690036,14.9785452856365,50.992564795429,16.3814963460795,50.4785615850492,"pos","pospos",1.762867786,1.762867786,1.762867786,0,17879791.1294722,16126730.555848,16991491.8053735,17906722.6054368
"Alauda arvensis","A143_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A143","P1","LAT","O","46.7",0.242209861965359,"km/year",27.5,2.348406553,NA,0.038286526,1979.5,2006,"TWO","PROCESSED","no",2,128,"large","abundance-based",4.13364801313842,"vertebrate","N",0.242209861965359,2.348406553,"pos","A143_P1","Lehikoinen_Virkkala_2016_GCB","10.1111/gcb.13150",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S9781","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"pos","pospos",2.10619669103464,2.10619669103464,2.10619669103464,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
"Alauda arvensis","A144_P1",0.0440403669566321,-1.26072888643341,0.20740654278293,0.0803873187285729,0.134268537074148,-40.4,172.41,"Alauda arvensis","A144","P1","LAT","O","-0.492",-0.492,"km/year",37.5,2.348406553,NA,0.038286526,1974.5,2011,NA,"PROCESSED","no",5,92,"large","abundance-based",4.13364801313842,"vertebrate","N",0.492,2.348406553,"pos","A144_P1","Valimaki_al_2016_Oecologia","10.1007/s00442-015-3525-x",26.2766,64.50932,333829.57,922.98,1351.34,0,1351.34,184.01,922.98,5,1.6094379124341,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","[1,99]","S9851","Animalia","Chordata","Aves","Passeriformes","Alaudidae","Alauda","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,"neg","negpos",2.840406553,2.348406553,0,0,16555322.1563346,16126730.555848,16991491.8053735,16578357.1192716
